angle,inner_radius,outer_radius,distance
161,18.027756377319946,315.6263613832026,297.59860500588263
162,3.1622776601683795,314.0143308831621,310.8520532229937
163,20.8806130178211,311.2940731848263,290.4134601670052
164,14.560219778561036,310.4400103079498,295.8797905293888
165,22.80350850198276,309.07604242321986,286.2725339212371
166,12.36931687685298,307.7872641939559,295.4179473171029
167,9.219544457292887,306.3413129174712,297.1217684601783
168,38.8329756778952,304.7950130825634,265.9620374046682
169,5.0990195135927845,303.98026251715754,298.88124300356475
170,38.63935817272331,302.67639485100256,264.03703667827926
171,12.165525060596439,301.8410177560366,289.67549269544014
172,14.142135623730951,298.2633064927699,284.12117086903896
173,8.06225774829855,297.9463038871266,289.884046138828
174,9.055385138137417,299.7131962393381,290.6578111012007
175,12.041594578792296,299.1320778519081,287.0904832731158
176,14.035668847618199,298.88626599427414,284.85059714665596
177,37.05401462729781,298.37727795527593,261.3232633279781
178,30.01666203960727,298.28342226815084,268.2667602285436
179,41.012193308819754,298.0603965641863,257.04820325536656
180,3.0,298.0067113338221,295.0067113338221
181,39.01281840626232,298.0151002885592,259.00228188229687
182,28.0178514522438,298.2029510249689,270.1850995727251
183,35.05709628591621,298.328677803526,263.2715815176098
184,13.038404810405298,298.8109770406703,285.772572230265
185,35.12833614050059,298.31694554617576,263.18860940567515
186,38.2099463490856,299.7131962393381,261.5032498902525
187,25.179356624028344,299.93332592427936,274.753969300251
188,7.0710678118654755,301.2308085173228,294.15974070545735
189,12.165525060596439,302.00165562460086,289.8361305640044
190,11.180339887498949,302.8530997034701,291.6727598159711
191,32.55764119219941,303.78446306550967,271.22682187331026
192,24.515301344262525,304.1792234851026,279.6639221408401
193,27.65863337187866,306.11109094575454,278.4524575738759
194,12.36931687685298,307.0504844484047,294.6811675715517
195,30.083217912982647,309.07604242321986,278.9928245102372
196,7.280109889280518,310.4400103079498,303.1599004186693
197,30.364452901377952,311.58465944266254,281.2202065412846
198,26.248809496813376,312.47399891831,286.2251894214966
199,33.83784863137726,315.9572755927611,282.11942696138385
200,26.570660511172846,317.653899708472,291.0832391972992
201,8.54400374531753,320.1452795216572,311.60127577633966
202,23.769728648009426,321.6286678764814,297.85893922847197
203,7.615773105863909,324.32699548449557,316.71122237863165
204,21.93171219946131,326.7414880299103,304.809775830449
205,21.02379604162864,330.1030142243479,309.0792181827192
206,36.6742416417845,332.2845166419886,295.6102750002041
207,2.23606797749979,335.4400095397089,333.20394156220914
208,19.235384061671343,338.71079108879894,319.4754070271276
209,25.059928172283335,341.11581610942636,316.05588793714304
210,8.06225774829855,345.5850112490413,337.52275350074274
211,5.830951894845301,348.66172717979816,342.83077528495284
212,9.433981132056603,351.81387124444086,342.37989011238426
213,23.853720883753127,354.4968265020154,330.64310561826227
214,3.605551275463989,359.18379696194535,355.57824568648135
215,19.4164878389476,358.66558240232644,339.24909456337883
216,8.602325267042627,349.67413401622946,341.07180874918686
