angle,inner_radius,outer_radius,distance
123,16.64331697709324,269.05761464786684,252.4142976707736
124,18.027756377319946,262.65186083483206,244.62410445751212
125,28.0178514522438,257.41017850893155,229.39232705668775
126,8.602325267042627,250.04999500099976,241.44766973395713
127,30.0,245.20399670478457,215.20399670478457
128,17.804493814764857,237.24459951703852,219.44010570227366
129,6.4031242374328485,231.29418496797535,224.8910607305425
130,7.810249675906654,223.68057582186256,215.87032614595591
131,9.219544457292887,224.0892679268688,214.86972346957592
132,13.45362404707371,217.3407462948446,203.8871222477709
133,17.69180601295413,213.66328650472454,195.97148049177042
134,27.586228448267445,210.06903627141244,182.482807823145
135,5.656854249492381,207.8942038634074,202.23734961391503
136,29.0,202.97044119772713,173.97044119772713
137,16.278820596099706,200.89798406156294,184.61916346546323
138,14.866068747318506,197.4968354176846,182.63076667036609
139,10.63014581273465,192.20041623263984,181.5702704199052
140,23.430749027719962,190.14205216100936,166.7113031332894
141,12.806248474865697,187.09623192357455,174.28998344870885
142,11.40175425099138,184.6212338816963,173.2194796307049
143,36.40054944640259,180.8009955724802,144.4004461260776
144,13.601470508735444,181.60396471443016,168.00249420569472
145,12.206555615733702,178.10109488714548,165.8945392714118
146,26.627053911388696,175.84083712266613,149.21378321127744
147,41.88078318274385,174.73408368146153,132.8533004987177
148,9.433981132056603,173.1040149736568,163.6700338416002
149,11.661903789690601,170.98830369355676,159.32639990386616
150,38.07886552931954,166.70932787339765,128.63046234407813
151,10.295630140987,158.42032697857937,148.12469683759235
152,17.0,165.5294535724685,148.5294535724685
153,4.47213595499958,159.21055241409096,154.73841645909138
154,36.6742416417845,159.65587994182988,122.98163830004538
